,Client ID,Client tenure year,Client tenure month,Age,Gender,Number of accounts,Balance,Calls 6 months,Log-ons 6 months,Age Group,Tenure Groups
466,1814940,7,94,48,U,2,69194,2,5,Adult,New
467,9075393,12,146,48,M,4,484570,6,9,Adult,Noob
468,16095,6,76,30,U,2,81652,1,4,Adult,New
469,533553,24,289,67,U,2,147539,2,5,Senior,Young
470,7452449,23,287,68,F,3,131965,4,7,Senior,Young
471,5142178,23,277,58,M,2,69415,5,8,Adult,Young
472,9081837,20,251,21,F,2,54398,5,8,Adult,Young
473,3022895,28,346,76,M,2,104042,2,5,Senior,Young
474,6768127,7,94,31,U,2,32021,4,7,Adult,New
475,7244004,15,190,52,F,2,755138,1,4,Adult,Noob
476,4405688,9,118,53,M,2,47707,0,3,Adult,New
477,2658149,21,262,57,M,3,432275,3,6,Adult,Young
478,6373368,16,194,55,M,2,42066,1,4,Adult,Noob
479,1007748,29,348,65,M,4,1423149,6,9,Senior,Young
480,5092651,9,114,32,M,3,80859,6,9,Adult,New
481,9449889,14,176,26,F,2,28841,6,9,Adult,Noob
482,8088920,7,95,62,F,2,112148,2,5,Senior,New
483,4153564,7,91,30,U,2,30792,6,9,Adult,New
484,1805954,20,251,65,M,2,116484,1,4,Senior,Young
485,1990964,15,184,50,F,2,27152,2,5,Adult,Noob
486,811242,27,332,68,F,2,79386,5,8,Senior,Young
487,6380474,14,170,46,M,2,159277,1,4,Adult,Noob
488,5690823,9,119,45,F,2,95056,2,5,Adult,New
489,9105369,22,267,27,F,2,31407,2,5,Adult,Young
490,4494336,5,71,66,F,3,403398,1,4,Senior,New
491,7198363,15,191,54,F,2,47997,1,4,Adult,Noob
492,5644663,9,108,70,F,2,117064,0,3,Senior,New
493,1695407,8,99,55,U,2,61656,0,3,Adult,New
494,2948165,7,89,61,U,2,291652,2,5,Senior,New
495,9714140,6,78,65,U,3,476097,0,3,Senior,New
496,2826516,12,144,40,M,3,63922,2,5,Adult,Noob
497,6877738,3,38,19,U,2,29156,3,6,Adult,New
498,9040967,4,56,24,M,2,28705,3,6,Adult,New
499,3367073,12,153,32,F,2,36534,2,5,Adult,Noob
500,943015,5,71,56,U,2,45776,5,8,Adult,New
501,1020634,4,58,40,U,2,26795,4,7,Adult,New
502,7718817,4,59,29,U,2,30028,6,9,Adult,New
503,1829130,7,84,53,F,2,24154,2,5,Adult,New
504,9336495,5,65,29,U,2,56490,6,9,Adult,New
505,8722759,18,222,46,M,2,46500,2,5,Adult,Noob
506,4952288,5,66,42,U,2,49821,2,5,Adult,New
507,7953367,5,60,66,U,2,160537,6,9,Senior,New
508,5870441,25,310,25,F,2,97090,6,9,Adult,Young
509,3233554,16,203,66,M,2,314901,2,5,Senior,Noob
510,4787368,13,156,31,M,2,97061,0,3,Adult,Noob
511,6930182,6,79,59,U,3,631622,6,9,Adult,New
512,4738519,13,160,48,M,2,440046,1,4,Adult,Noob
513,6604463,6,83,58,U,2,30971,1,4,Adult,New
514,6050973,9,116,32,F,2,54681,1,4,Adult,New
515,5579672,17,205,53,F,2,26031,2,5,Adult,Noob
516,1290934,13,159,55,M,2,27826,2,6,Adult,Noob
517,7024366,4,58,57,U,2,35832,1,4,Adult,New
518,663941,24,295,47,F,2,168467,6,9,Adult,Young
519,1196376,23,287,46,U,2,270343,2,6,Adult,Young
520,9229226,22,265,72,U,2,352199,0,4,Senior,Young
521,2985233,22,264,72,M,2,307725,6,9,Senior,Young
522,2186143,20,251,55,F,2,519393,4,7,Adult,Young
523,6567268,19,234,35,M,2,68955,0,3,Adult,Noob
524,8732389,19,233,54,F,2,100531,6,9,Adult,Noob
525,7038187,17,214,34,M,2,123618,5,8,Adult,Noob
526,8047484,17,208,69,F,2,47198,6,9,Senior,Noob
527,5101399,7,85,41,M,3,247864,4,7,Adult,New
528,8381127,8,101,50,M,3,135540,3,6,Adult,New
529,7396309,13,156,31,F,3,49312,4,7,Adult,Noob
530,1792552,13,162,50,M,2,51534,6,9,Adult,Noob
531,848570,10,131,34,F,3,137937,4,7,Adult,New
532,3452850,12,146,42,M,2,35081,0,3,Adult,Noob
533,4786414,6,72,44,U,2,75595,6,9,Adult,New
534,9598074,4,53,52,U,2,155403,6,9,Adult,New
535,2968201,10,129,35,M,2,85169,6,9,Adult,New
536,8169732,4,59,18,U,2,37222,1,4,Adult,New
537,5156720,11,143,33,F,2,59922,1,4,Adult,Noob
538,4333852,27,329,56,M,3,1854093,2,5,Adult,Young
539,83683,5,68,31,U,2,62792,6,9,Adult,New
540,7236024,33,399,65,F,2,75865,0,3,Senior,Experimented
541,3953921,5,67,41,U,2,170372,6,9,Adult,New
542,3899785,5,70,20,U,2,30797,0,3,Adult,New
543,8060496,8,96,48,U,3,269663,1,4,Adult,New
544,8682039,10,121,34,F,3,97404,6,9,Adult,New
545,5798572,16,197,53,F,2,45618,5,8,Adult,Noob
546,4656898,5,66,29,U,2,183651,6,9,Adult,New
547,2865677,12,145,38,F,2,35881,1,4,Adult,Noob
548,8832236,4,57,47,U,2,88742,4,7,Adult,New
549,2691632,8,106,59,M,2,63662,3,6,Adult,New
550,6842137,6,82,48,U,2,67474,6,9,Adult,New
551,3041776,5,65,60,U,2,418391,2,5,Adult,New
552,3167061,7,95,64,U,2,73866,6,9,Senior,New
553,6514104,5,65,30,U,3,32871,2,5,Adult,New
554,2839247,13,157,39,M,2,89199,1,4,Adult,Noob
555,1903850,4,58,60,M,2,89803,2,5,Adult,New
556,3992853,11,135,25,M,2,28687,6,9,Adult,Noob
557,187901,11,139,66,M,2,166577,3,6,Senior,Noob
558,6331923,5,61,29,F,2,49355,1,4,Adult,New
559,2941394,15,189,67,F,2,84883,1,5,Senior,Noob
560,2663775,12,154,35,F,2,125507,1,4,Adult,Noob
561,5337525,8,106,70,F,2,36330,2,5,Senior,New
562,967593,10,124,48,F,2,177660,4,7,Adult,New
563,1667795,7,86,46,U,2,42911,5,8,Adult,New
564,6991948,13,161,47,F,2,475881,0,3,Adult,Noob
565,1391630,7,94,43,M,3,64239,4,7,Adult,New
566,5085938,4,57,33,U,2,58761,6,9,Adult,New
567,9844262,5,68,42,U,2,48165,1,4,Adult,New
568,2013867,13,165,50,F,2,248229,6,9,Adult,Noob
569,8538985,6,72,64,U,3,120754,6,9,Senior,New
570,8444793,5,65,27,U,4,60750,6,9,Adult,New
571,2833480,24,292,65,M,5,1932983,3,6,Senior,Young
572,5829248,23,282,46,F,2,150492,3,6,Adult,Young
573,7891259,21,261,45,M,3,140554,6,9,Adult,Young
574,6603420,22,264,55,M,4,234991,2,5,Adult,Young
575,8847388,19,236,47,U,3,418289,1,4,Adult,Noob
576,945109,18,222,31,F,3,66514,2,5,Adult,Noob
577,930596,18,219,53,M,2,125320,2,5,Adult,Noob
578,7158443,17,215,47,M,3,51518,5,8,Adult,Noob
579,7521207,14,175,70,F,2,198599,2,6,Senior,Noob
580,1098398,15,188,51,M,2,55343,6,9,Adult,Noob
581,6885626,7,89,42,U,4,81127,4,7,Adult,New
582,4409593,10,130,59,M,2,42102,4,7,Adult,New
583,7213148,13,167,67,F,2,147492,1,4,Senior,Noob
584,6772022,4,57,29,U,3,43808,6,9,Adult,New
585,6004537,17,208,44,M,2,32038,1,4,Adult,Noob
586,5357266,6,74,62,F,2,284882,1,5,Senior,New
587,3749858,5,70,43,U,2,65648,1,4,Adult,New
588,1152607,11,132,49,F,2,30683,1,4,Adult,Noob
589,2029226,12,150,43,F,2,58747,6,9,Adult,Noob
590,7570180,12,154,28,F,2,65175,0,3,Adult,Noob
591,7972854,6,80,36,U,3,65002,5,8,Adult,New
592,5559456,14,178,32,F,2,105998,0,3,Adult,Noob
593,3329950,15,191,38,F,2,35280,0,3,Adult,Noob
594,1972780,14,176,30,M,3,173597,4,7,Adult,Noob
595,2050426,12,154,52,M,2,30218,5,8,Adult,Noob
596,2475990,13,166,61,F,3,124658,3,6,Senior,Noob
597,6511554,5,67,21,U,3,76809,6,9,Adult,New
598,5961178,10,121,33,M,2,23801,6,9,Adult,New
599,4238252,10,131,33,M,2,42379,1,4,Adult,New
600,3999026,17,204,65,F,2,148948,4,7,Senior,Noob
601,8074391,6,78,23,M,2,68527,4,7,Adult,New
602,1505011,15,191,35,F,2,61272,0,3,Adult,Noob
603,8363051,12,145,80,F,2,144614,6,9,Senior,Noob
604,3966756,8,96,34,U,2,65445,6,9,Adult,New
605,7627270,15,181,55,F,2,67746,0,3,Adult,Noob
606,2111761,8,106,60,F,2,68534,0,3,Adult,New
607,6080815,11,139,53,F,2,565649,6,9,Adult,Noob
608,2211630,5,60,23,U,4,129516,6,9,Adult,New
609,6005237,10,121,25,M,4,316819,6,9,Adult,New
610,8404715,5,60,49,U,2,72998,5,8,Adult,New
611,1672032,5,65,54,U,2,25412,4,7,Adult,New
612,8803272,6,82,51,U,2,43071,0,3,Adult,New
613,3603649,27,326,86,F,2,108788,5,8,Senior,Young
614,8004671,10,131,62,M,2,489905,3,6,Senior,New
615,3695599,6,83,35,F,2,38943,2,5,Adult,New
616,7861570,5,66,61,U,2,24459,5,8,Senior,New
617,643544,5,68,23,U,2,33326,2,5,Adult,New
618,8128275,14,168,57,U,2,55248,0,3,Adult,Noob
619,7542559,10,121,24,M,2,32030,6,9,Adult,New
620,3145774,7,94,40,U,2,69513,0,3,Adult,New
621,2608155,9,109,47,F,2,39502,1,4,Adult,New
622,9224876,23,278,37,M,2,53436,0,3,Adult,Young
623,6746595,20,251,52,M,3,509591,5,8,Adult,Young
624,7176632,18,226,59,F,2,29811,0,3,Adult,Noob
625,9409347,5,66,57,F,2,168566,6,9,Adult,New
626,9963117,5,70,58,M,2,80979,2,5,Adult,New
627,2769229,5,65,28,U,2,53172,3,6,Adult,New
628,4508825,5,71,26,U,2,42367,0,3,Adult,New
629,6865229,13,157,65,M,3,322464,6,9,Senior,Noob
630,5447175,6,72,26,U,4,88442,3,6,Adult,New
631,918538,14,179,45,M,2,118367,5,8,Adult,Noob
632,4244298,32,388,66,F,2,153623,6,9,Senior,Experimented
633,1002041,6,81,61,U,2,43898,1,4,Senior,New
634,8057539,13,164,74,F,2,68261,3,6,Senior,Noob
635,9436140,4,58,27,U,2,31870,1,4,Adult,New
636,3240177,12,152,31,M,5,1848983,6,9,Adult,Noob
637,3388462,5,69,66,F,2,111566,5,8,Senior,New
638,5334594,15,187,35,M,2,26278,4,7,Adult,Noob
639,2765161,4,58,62,U,2,30880,2,5,Senior,New
640,1473236,6,78,36,F,3,65235,6,9,Adult,New
641,8058142,10,126,52,F,2,30796,2,5,Adult,New
642,5751427,11,142,38,F,2,105952,5,8,Adult,Noob
643,2455070,12,155,30,M,2,44355,2,5,Adult,Noob
644,1088201,35,421,54,M,2,23926,1,4,Adult,Experimented
645,5283980,13,157,30,M,2,66645,0,4,Adult,Noob
646,1687262,6,82,60,U,2,43817,6,9,Adult,New
647,3010146,16,202,56,F,2,61579,0,3,Adult,Noob
648,9121026,8,106,48,F,2,36726,0,3,Adult,New
649,7447069,6,76,51,U,2,134579,1,4,Adult,New
650,3782508,5,71,25,U,3,61363,5,8,Adult,New
651,9068680,7,95,26,U,2,79433,6,9,Adult,New
652,5518659,5,70,71,U,2,68826,0,3,Senior,New
653,9861727,11,143,54,M,2,198388,4,7,Adult,Noob
654,1396964,10,129,71,F,2,33255,2,5,Senior,New
655,7245855,9,119,29,F,3,312255,1,4,Adult,New
656,8248476,6,82,56,U,2,46581,2,5,Adult,New
657,2258357,16,192,65,M,3,60793,6,9,Senior,Noob
658,1111086,13,157,36,M,2,106835,2,5,Adult,Noob
659,5572873,6,76,28,U,3,117205,5,8,Adult,New
660,6299914,11,136,30,M,2,69681,3,6,Adult,Noob
661,4690774,6,82,35,U,2,32927,1,4,Adult,New
662,3990599,5,71,54,U,2,59692,6,9,Adult,New
663,4919508,25,306,85,F,3,301361,6,9,Senior,Young
664,3058849,24,292,54,F,5,325994,4,7,Adult,Young
665,6941992,24,290,65,M,4,1168561,6,9,Senior,Young
666,5336299,23,285,65,M,3,2827886,3,6,Senior,Young
667,7082310,22,266,61,M,3,200227,5,8,Senior,Young
668,8950411,21,255,73,F,3,504238,6,9,Senior,Young
669,1879312,20,251,63,M,2,31770,5,8,Senior,Young
670,3959519,20,249,52,M,3,100537,3,6,Adult,Young
671,8610616,21,257,40,F,2,41331,2,5,Adult,Young
672,6102903,20,242,59,M,2,130502,2,5,Adult,Young
673,6669765,20,240,54,F,2,69038,0,3,Adult,Young
674,1180546,19,231,50,F,3,490488,6,9,Adult,Noob
675,1721941,12,145,67,F,2,199023,6,9,Senior,Noob
676,700784,11,139,41,F,2,161893,3,6,Adult,Noob
677,9552319,5,70,62,U,3,61765,6,9,Senior,New
678,9255104,15,180,52,F,2,129102,2,5,Adult,Noob
679,3149079,12,149,50,M,2,45682,0,3,Adult,Noob
680,5153501,12,148,30,M,2,64424,1,4,Adult,Noob
681,2122736,10,123,51,F,2,34972,1,4,Adult,New
682,1275733,9,113,44,F,2,386433,2,5,Adult,New
683,6711443,11,140,55,M,2,24835,0,3,Adult,Noob
684,8422642,15,181,60,M,2,85844,5,8,Adult,Noob
685,4863224,8,97,30,U,2,36137,1,4,Adult,New
686,546337,12,149,47,M,2,74903,2,5,Adult,Noob
687,3537735,15,181,37,M,2,32973,6,9,Adult,Noob
688,9218358,15,184,59,U,2,427649,2,5,Adult,Noob
689,8343009,4,59,31,U,2,33781,6,9,Adult,New
690,7191234,4,56,49,U,2,42091,6,9,Adult,New
691,8794039,4,58,53,F,4,31003,5,8,Adult,New
692,9795049,24,296,75,M,2,120995,6,9,Senior,Young
693,8170143,12,155,69,M,3,409420,3,6,Senior,Noob
694,4012328,13,166,40,M,2,31865,6,9,Adult,Noob
695,5623848,6,79,51,U,2,83589,4,7,Adult,New
696,8680964,12,154,57,F,3,57932,6,9,Adult,Noob
697,5255030,6,82,51,F,4,701200,6,9,Adult,New
698,4856097,7,94,50,U,2,40126,1,4,Adult,New
699,4066207,7,87,66,U,2,157781,2,5,Senior,New
700,4978709,9,111,35,M,2,73011,1,4,Adult,New
701,5258581,5,67,37,F,2,109165,3,6,Adult,New
702,144678,5,60,46,U,2,51078,6,9,Adult,New
703,8215989,8,103,69,U,3,180906,3,6,Senior,New
704,1363737,6,82,31,U,2,30145,2,5,Adult,New
705,3151112,8,107,60,M,2,37665,4,7,Adult,New
706,8588068,8,97,25,U,2,63304,2,5,Adult,New
707,2226478,9,108,67,M,2,228373,2,5,Senior,New
708,5081402,12,152,44,M,2,77654,1,4,Adult,Noob
709,3172746,15,191,48,F,3,104267,5,8,Adult,Noob
710,267391,13,158,59,M,2,31776,5,8,Adult,Noob
711,3450766,14,169,27,F,2,34345,6,9,Adult,Noob
712,250645,15,191,52,F,3,194063,6,9,Adult,Noob
713,1866820,15,188,46,M,2,38470,6,9,Adult,Noob
714,6904931,4,59,52,U,2,108348,1,4,Adult,New
715,5041971,17,212,37,M,2,103611,4,7,Adult,Noob
716,5761113,7,84,31,U,2,31656,1,4,Adult,New
717,6103153,14,173,37,F,2,49852,1,4,Adult,Noob
718,7022761,5,69,59,F,2,96779,6,9,Adult,New
719,4580091,24,296,52,M,2,68303,6,9,Adult,Young
720,4529371,24,296,24,F,2,30209,6,9,Adult,Young
721,6173581,23,286,75,M,3,159439,5,8,Senior,Young
722,191300,21,253,64,M,3,190549,3,6,Senior,Young
723,6195253,21,253,80,M,2,79056,1,4,Senior,Young
724,8505452,18,227,36,M,2,33051,1,4,Adult,Noob
725,6478662,18,216,48,F,3,288017,6,9,Adult,Noob
726,8962369,6,79,33,U,2,69426,6,9,Adult,New
727,5910608,5,65,30,U,2,26220,2,5,Adult,New
728,1858800,8,101,43,U,2,25124,0,3,Adult,New
729,2549185,5,66,35,U,2,42019,5,8,Adult,New
730,9516166,6,81,70,U,2,25854,0,3,Senior,New
731,6280963,11,139,50,F,2,61509,5,8,Adult,Noob
732,3875133,16,196,65,F,2,425306,3,6,Senior,Noob
733,2420905,7,88,26,U,2,48504,6,9,Adult,New
734,7651432,8,97,26,U,2,54478,0,3,Adult,New
735,6652360,13,167,53,U,2,427613,4,7,Adult,Noob
736,9182143,16,199,32,M,2,27976,3,6,Adult,Noob
737,8229804,5,70,60,M,2,46090,1,4,Adult,New
738,5283242,6,73,30,U,3,58727,6,9,Adult,New
739,7631819,2,34,46,U,2,30155,1,4,Adult,New
740,2601202,6,79,29,U,2,32670,1,4,Adult,New
741,8486666,4,59,50,U,2,43043,5,8,Adult,New
742,5141416,4,58,54,U,2,29947,3,6,Adult,New
743,3484978,4,58,23,U,2,27510,2,5,Adult,New
744,8928774,14,168,34,F,6,153527,5,8,Adult,Noob
745,8017188,33,397,54,M,3,213134,3,6,Adult,Experimented
746,2096040,4,58,32,F,2,45520,1,4,Adult,New
747,4744361,28,347,63,M,2,74261,5,8,Senior,Young
748,1671477,11,143,34,M,2,124442,1,4,Adult,Noob
749,595657,7,90,48,U,2,35527,2,6,Adult,New
750,8048935,15,185,60,M,2,38417,6,9,Adult,Noob
751,7146195,9,118,40,F,5,184917,5,8,Adult,New
752,4647478,23,285,75,U,2,494775,0,4,Senior,Young
753,5464721,5,70,53,U,2,40701,0,3,Adult,New
754,3882086,4,59,48,U,2,30599,0,3,Adult,New
755,4385232,8,107,37,F,2,62260,2,6,Adult,New
756,5490056,12,148,37,M,3,319613,5,8,Adult,Noob
757,7188669,29,349,49,U,2,110013,4,7,Adult,Young
758,9656424,12,146,60,M,2,162354,3,6,Adult,Noob
759,329574,7,94,28,U,4,219452,6,9,Adult,New
760,2636198,16,199,67,F,2,386739,3,6,Senior,Noob
761,2495355,4,58,64,U,2,28789,1,4,Senior,New
762,7726175,3,42,25,M,2,24082,1,4,Adult,New
763,737881,22,270,51,F,2,68296,4,7,Adult,Young
764,1237163,21,262,62,F,2,49823,1,4,Senior,Young
765,3369137,21,253,62,M,2,366632,5,8,Senior,Young
766,9395390,17,215,61,U,2,28285,3,6,Senior,Noob
767,432789,17,215,47,F,2,145384,6,9,Adult,Noob
768,5249795,17,208,17,M,3,43042,3,6,Teen,Noob
769,9408869,35,424,69,M,3,583833,4,7,Senior,Experimented
770,7872084,16,197,76,M,2,107636,6,9,Senior,Noob
771,1024268,28,337,49,F,2,2000736,6,9,Adult,Young
772,8644435,4,58,44,U,2,39481,1,4,Adult,New
773,4446759,6,83,50,U,2,48272,3,6,Adult,New
774,6571403,17,207,82,M,2,346694,6,9,Senior,Noob
775,6208259,6,73,59,M,2,495793,5,8,Adult,New
776,8094167,7,91,22,U,3,31669,3,6,Adult,New
777,2271164,11,143,52,F,2,116911,4,7,Adult,Noob
778,9243700,6,81,27,F,3,48410,3,6,Adult,New
779,2354204,16,194,52,M,2,48254,2,5,Adult,Noob
780,6449098,8,104,63,M,2,34221,3,6,Senior,New
781,409787,14,170,60,M,2,45683,0,3,Adult,Noob
782,7871271,10,129,27,F,2,103195,1,4,Adult,New
783,3737834,16,197,57,M,2,25147,2,5,Adult,Noob
784,3394004,14,169,30,M,2,37200,6,9,Adult,Noob
785,7096317,16,198,42,F,2,30111,0,3,Adult,Noob
786,7494176,28,338,71,F,2,58093,3,6,Senior,Young
787,9268374,4,55,57,M,3,71504,6,9,Adult,New
788,3127831,5,71,46,U,3,113530,1,5,Adult,New
789,7045882,7,86,31,U,3,131458,5,8,Adult,New
790,7044362,9,118,58,M,2,138193,0,3,Adult,New
791,6672315,12,149,54,F,2,74295,3,6,Adult,Noob
792,2240256,15,189,50,F,2,23801,4,7,Adult,Noob
793,3694585,15,190,40,F,2,49254,4,7,Adult,Noob
794,3221598,4,55,22,U,2,26490,5,8,Adult,New
795,7149854,5,66,63,U,2,272508,6,9,Senior,New
796,848688,13,160,36,M,4,163074,4,7,Adult,Noob
797,1374292,15,191,60,F,2,62159,6,9,Adult,Noob
798,7394783,11,140,63,M,2,1083099,6,9,Senior,Noob
799,8752868,7,84,72,U,2,153703,1,4,Senior,New
800,3479816,15,189,36,M,2,139104,5,8,Adult,Noob
801,7203736,8,104,39,M,2,85030,0,3,Adult,New
802,1108090,11,137,46,F,2,106110,4,7,Adult,Noob
803,1260653,12,154,28,M,2,27319,0,3,Adult,Noob
804,1112343,14,169,43,M,4,441813,6,9,Adult,Noob
805,73453,16,201,56,M,2,1194883,6,9,Adult,Noob
806,6095280,6,75,49,M,2,50251,3,7,Adult,New
807,598705,5,70,29,U,2,34099,1,4,Adult,New
808,7337453,12,152,62,M,2,674815,6,9,Senior,Noob
809,2680334,15,189,46,M,2,55883,2,5,Adult,Noob
810,6697221,12,151,28,F,2,24869,3,6,Adult,Noob
811,3813623,14,169,31,F,4,122693,3,6,Adult,Noob
812,1978167,15,191,51,F,2,124991,1,4,Adult,Noob
813,4765026,8,97,31,U,4,99015,6,9,Adult,New
814,3305322,4,58,57,F,2,115998,3,6,Adult,New
815,6112197,5,62,24,M,3,173609,6,9,Adult,New
816,9117250,6,82,24,U,2,64362,1,5,Adult,New
817,5314587,24,289,50,F,2,183228,2,5,Adult,Young
818,3198093,24,294,54,F,3,86944,4,7,Adult,Young
819,1357384,21,254,41,F,2,37396,2,5,Adult,Young
820,4472571,19,230,61,M,2,55602,6,9,Senior,Noob
821,6721172,19,230,53,M,2,182748,2,5,Adult,Noob
822,769765,18,220,27,F,2,53402,2,5,Adult,Noob
823,4630971,17,210,46,M,2,114591,3,6,Adult,Noob
824,8537217,17,205,21,F,2,27691,0,4,Adult,Noob
825,5036404,10,123,27,M,2,25316,0,3,Adult,New
826,37423,17,209,48,U,2,66037,6,9,Adult,Noob
827,4251068,6,81,56,U,2,446659,2,5,Adult,New
828,7864632,5,70,24,U,3,47719,6,9,Adult,New
829,574728,4,56,60,M,2,1263840,6,9,Adult,New
830,782399,8,99,63,U,2,48875,0,3,Senior,New
831,699117,5,71,44,U,2,27831,2,6,Adult,New
832,4890753,5,60,34,U,2,26866,3,6,Adult,New
833,5340999,6,72,20,U,2,38777,4,7,Adult,New
834,4807789,5,71,31,U,2,55345,4,7,Adult,New
835,9068866,7,95,56,U,2,46623,2,5,Adult,New
836,4246602,15,190,38,M,2,58206,6,9,Adult,Noob
837,8071131,9,115,64,F,2,29894,0,3,Senior,New
838,4089005,7,85,61,U,2,193896,6,9,Senior,New
839,9410507,5,71,50,U,3,41362,2,5,Adult,New
840,6885624,15,182,70,M,3,166029,4,7,Senior,Noob
841,9354633,6,83,26,U,2,45745,0,3,Adult,New
842,9763536,4,49,20,U,2,26542,1,4,Adult,New
843,2621982,8,101,40,U,2,50779,4,7,Adult,New
844,4743648,6,81,29,U,2,33080,1,4,Adult,New
845,15050,26,321,52,F,3,65688,6,9,Adult,Young
846,4267612,28,345,28,F,2,32358,3,6,Adult,Young
847,9397973,11,138,42,M,2,60850,0,3,Adult,Noob
848,9815599,5,64,51,U,2,213472,6,9,Adult,New
849,7467039,6,73,63,U,2,57190,0,3,Senior,New
850,9359463,14,177,49,M,2,29529,1,4,Adult,Noob
851,1954630,2,33,33,U,2,30233,4,7,Adult,New
852,1200050,14,179,57,M,2,53907,6,9,Adult,Noob
853,473920,5,71,69,U,3,78615,6,9,Senior,New
854,9547634,15,191,37,F,2,76213,0,3,Adult,Noob
855,3781768,22,274,47,F,3,367348,2,5,Adult,Young
856,1446469,19,238,25,M,3,66412,6,9,Adult,Noob
857,4542413,19,231,73,F,2,62789,3,6,Senior,Noob
858,227805,18,226,36,U,3,91905,5,8,Adult,Noob
859,2560691,18,226,58,U,4,198155,2,5,Adult,Noob
860,4952273,18,216,34,F,2,41129,4,7,Adult,Noob
861,7697945,17,215,41,M,3,295784,5,8,Adult,Noob
862,7154717,16,198,43,M,3,639231,6,9,Adult,Noob
863,822123,13,162,65,M,2,51220,6,9,Senior,Noob
864,8062119,15,181,44,M,2,132776,1,4,Adult,Noob
865,4799453,21,253,63,M,2,87891,6,9,Senior,Young
866,3647252,23,280,61,M,3,2014415,0,3,Senior,Young
867,1433566,7,95,55,U,2,156901,2,5,Adult,New
868,3918261,38,459,62,F,2,102279,6,9,Senior,Experimented
869,5044560,5,71,58,U,3,68020,4,7,Adult,New
870,2341792,16,197,74,M,2,53054,2,5,Senior,Noob
871,3597484,8,103,46,U,2,62269,3,6,Adult,New
872,6093544,7,90,25,U,2,27706,0,3,Adult,New
873,4056801,16,193,60,F,2,83270,5,8,Adult,Noob
874,431627,4,59,36,U,3,122212,6,9,Adult,New
875,4417192,12,154,30,F,2,66626,3,6,Adult,Noob
876,5120012,14,178,37,M,3,260405,6,9,Adult,Noob
877,3652385,28,347,79,M,3,264162,6,9,Senior,Young
878,3333348,5,71,41,M,3,225023,6,9,Adult,New
879,6909039,4,58,33,U,2,51527,0,3,Adult,New
880,4977984,12,154,28,M,2,36280,1,4,Adult,Noob
881,2261819,4,57,22,U,2,48105,1,4,Adult,New
882,1198944,14,171,30,M,2,43874,5,8,Adult,Noob
883,2023072,15,187,55,M,2,32097,2,6,Adult,Noob
884,1678234,7,84,52,U,3,291797,4,7,Adult,New
885,8257803,26,321,67,M,2,215062,3,6,Senior,Young
886,5031199,5,60,55,U,3,75760,4,7,Adult,New
887,3790249,6,73,26,U,2,48670,3,6,Adult,New
888,4379730,9,116,63,M,2,189544,1,4,Senior,New
889,6358660,11,137,51,M,2,27521,6,9,Adult,Noob
890,7253866,29,355,68,M,2,250799,1,4,Senior,Young
891,927516,10,128,30,M,2,132528,2,5,Adult,New
892,8063233,4,58,37,U,2,40474,4,7,Adult,New
893,2550200,4,59,36,U,2,59840,2,5,Adult,New
894,297472,5,70,61,U,2,34598,1,4,Senior,New
895,8646291,8,98,51,F,2,96467,1,4,Adult,New
896,8259583,4,58,34,U,2,50308,0,3,Adult,New
897,9750016,5,67,28,F,2,26083,0,3,Adult,New
898,1677722,5,65,32,U,2,84063,2,5,Adult,New
899,960724,10,129,33,F,2,46098,0,3,Adult,New
900,4060334,6,73,25,U,3,66534,3,6,Adult,New
901,8568326,15,183,63,M,2,71278,4,7,Senior,Noob
902,6427526,16,203,80,M,2,55464,3,6,Senior,Noob
903,2122912,12,145,47,F,2,27522,1,4,Adult,Noob
904,2923342,5,69,68,F,2,190637,0,3,Senior,New
905,7534819,22,274,59,M,2,184131,3,6,Adult,Young
906,1256690,22,270,35,M,3,155796,6,9,Adult,Young
907,2971820,22,264,52,M,3,107474,4,7,Adult,Young
908,4431185,22,273,57,U,2,445375,4,7,Adult,Young
909,2909102,21,254,48,M,3,367249,4,7,Adult,Young
910,3468813,20,240,71,M,3,187583,3,6,Senior,Young
911,5211432,19,237,43,F,2,50746,4,7,Adult,Noob
912,6953767,19,235,57,U,3,117905,1,4,Adult,Noob
913,8213521,18,227,46,F,2,140899,4,7,Adult,Noob
914,3425096,10,129,41,M,3,158526,6,9,Adult,New
915,8007865,15,185,75,M,2,189216,5,8,Senior,Noob
916,2735635,13,157,49,M,2,81537,1,5,Adult,Noob
917,4204839,5,69,25,U,2,53699,5,8,Adult,New
918,4315514,20,242,67,M,2,140620,5,8,Senior,Young
919,1263455,7,94,27,U,2,28953,2,5,Adult,New
920,1194237,30,370,30,M,3,150899,6,9,Adult,Experimented
921,8103106,6,81,25,U,2,60968,6,9,Adult,New
922,5711578,13,157,36,M,2,30330,0,3,Adult,Noob
923,5308409,9,110,49,F,2,40015,6,9,Adult,New
924,4885697,29,352,52,F,2,96886,2,5,Adult,Young
925,1393168,5,67,33,F,2,49925,1,4,Adult,New
926,3816563,7,86,24,U,2,44467,2,5,Adult,New
927,4876132,10,120,39,F,3,87829,2,5,Adult,New
928,3154747,4,48,54,U,2,28756,0,3,Adult,New
929,4575326,12,155,67,M,2,37381,0,3,Senior,Noob
930,7065655,8,96,34,U,3,106932,0,3,Adult,New
931,2785387,7,85,48,M,2,321776,6,9,Adult,New
